County,National.Database.Number,Field.Number,Nmfs.Regional.Number,Confidence.Code,Common.Name,Genus,Species,Report.Status,Examiner.Name,Affiliation,Stranding.Agreement.Authority,Region,City,State,Body.of.Water,Locality.Detail,Latitude,Latitude.Units,Latitude.Actual.Estimate,Longitude,Longitude.Units,Longitude.Actual.Estimate,How.lat.long.determined,Restrand,Findings.of.Human.Interaction,Observation.Date,Year.of.Observation,Month.of.Observation,Day.of.Observation,How.Observed,Observation.Date.Act.Est,Observation.Status,Not.Able.to.Examine,Date.of.Examination,Year.of.Examination,Month.of.Examination,Day.of.Examination,Condition.at.Examination,Left.at.Site,Sex,Age.Class,Length,Length.Units,Length.actual.estimate,Weight,Weight.Units,Weight.actual.estimate,Necropsied.Flag,Necropsy.Limited.Flag,Necropy.Carcass.Fresh.Frozen,Date.of.Necropsy,Year.of.Necropsy,Month.of.Necropsy,Day.of.Necropsy,Stranding.Necropsied.By,Additional.Remarks,Additional.Identifiers,Cetacean.Common.Name,Water.Body,mean_lat,mean_long,Long_error,Lat_error,long_corr,lat_corr
San Juan,NW-2017-1195673,2017-SJ005,17NWR05003,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Volunteer,Whale Museum,Whale Museum,NW,NA,WA,Pacific Ocean,Haro Strait,48.4562,decimal degrees,actual,-123,decimal degrees,actual,GPS,N,CBD,2017-MAY-10,2017,MAY,10,Floating,NA,Advanced Decomposition,N,2017-MAY-10,2017,MAY,10,Advanced Decomposition,N,Unid,Adult,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,Soundwatch Team came across this floating dead adult porpoise. Skin was almost entirely sloughed other than a little bit on the flukes and pec fins. Both lower mandibles along with large chunk of flesh missing on the ventral side of animal just caudal to,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.048178596,-0.002955193,-123,48.4562
San Juan,NW-2007-1067473,2007-SJ008,07NWR03022,Confirmed - Minimum,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Orcas Island,WA,President's Channel,On a beach somewhere in the North Beach area,48.4209,deg/min/sec,estimate,-122.5502,deg/min/sec,estimate,Map,N,CBD,2007-MAR-31,2007,MAR,31,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,"This report was called in by an Orcas Island resident who is familiar with marine mammals. Unfortunately, the message was not heard until three days later and the animal had evidently washed out by that time.",NA,Dalls porpoise,Inland_WA,48.45324481,-122.9518214,-0.401621404,0.032344807,-122.5502,48.4209
San Juan,NW-2016-1190805,2016-SJ057,16NWR08018,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Volunteer,Whale Museum,Whale Museum,NW,San Juan Island,WA,Pacific Ocean,3897 Bailer Hill Road,48.4978,dd.dddd,actual,-123,dd.dddd,actual,GPS,N,N,2016-AUG-22,2016,AUG,22,Beach or Land,NA,Fresh Dead,N,2016-AUG-22,2016,AUG,22,Fresh Dead,N,Female,Calf,97.3,cm,actual,16,kg,actual,Y,complete,frozen,2016-AUG-30,2016,AUG,30,WM,"Porpoise calf stranded dead with minor scavenging. Collected and frozen, then necropsied a few days later. Bruising under skin around blowhole and jaw, but no definite cause of death.",NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.048178596,-0.044555193,-123,48.4978
San Juan,NW-2007-1070285,2007-SJ082,07NWR08033,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Orcas Island,WA,President's Channel,Spring Passage,48.38,deg/min/sec,estimate,-123.02,deg/min/sec,estimate,Map,N,CBD,2007-AUG-31,2007,AUG,31,Floating,NA,Fresh Dead,N,2007-SEP-01,2007,SEP,1,Fresh Dead,N,Female,Subadult,120,cm,actual,21.4,kg,actual,Y,NA,NA,2007-SEP-10,2007,SEP,10,J Gaydos,This porpoise was picked up in an area where there has been an unusual amount of harbor porpoise sightings/activity/feeding all summer long.,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.068178596,0.073244807,-123.02,48.38
San Juan,NW-2004-1028412,2004-SJ005,04NWR04012,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,Whale Museum,Whale Museum,NW,San Juan Island,WA,Puget Sound,Friday Harbor labs,NA,NA,NA,NA,NA,NA,NA,NA,CBD,2004-APR-13,2004,APR,13,Beach or Land,NA,Moderate Decomposition,N,2004-APR-15,2004,APR,15,Moderate Decomposition,N,Male,Yearling,40,in,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2012-1142945,2012-SJ008,12NWR05004,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,MacKaye Harbor,48.439337,decimal degrees,estimate,-122.862639,decimal degrees,estimate,Internet,N,CBD,2012-MAY-06,2012,MAY,6,Beach or Land,NA,Condition Unknown,N,2012-MAY-06,2012,MAY,6,Moderate Decomposition,N,Unid,Adult,138,cm,estimate,0,kg,estimate,N,NA,NA,NA,NA,NA,NA,NA,"Right side open, intestines lying amongst the rocks. Eyes missing.",NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.089182404,0.013907807,-122.862639,48.439337
San Juan,NW-2012-1142944,2012-SJ007,12NWR05003,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,MacKaye Harbor,48.439337,decimal degrees,estimate,-122.862639,decimal degrees,estimate,Internet,N,CBD,2012-MAY-06,2012,MAY,6,Beach or Land,NA,Condition Unknown,N,2012-MAY-06,2012,MAY,6,Mummified/Skeletal,N,Unid,Subadult,130,cm,estimate,0,kg,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.089182404,0.013907807,-122.862639,48.439337
San Juan,NW-2014-1157139,2014-SJ004,14NWR05002,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Volunteer,Whale Museum,Whale Museum,NW,San Juan Island,WA,Pacific Ocean,Kanaka Bay,48.484851,decimal degrees,actual,-123.086267,decimal degrees,actual,GPS,N,CBD,2014-MAY-23,2014,MAY,23,Beach or Land,NA,Fresh Dead,N,2014-MAY-23,2014,MAY,23,Fresh Dead,N,Female,Subadult,126,cm,actual,30,kg,actual,Y,complete,frozen,2014-JUN-05,2014,JUN,5,Joe Gaydos,NA,Left pectoral flipper completely removed,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.134445596,-0.031606193,-123.086267,48.484851
San Juan,NW-2002-1027224,2002-SJ006,NMFSNW-4777,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,J. Knight,NA,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,NA,Shark Reef,NA,NA,NA,NA,NA,NA,NA,NA,N,2002-JUN-15,2002,JUN,15,NA,NA,Fresh Dead,N,2002-JUN-15,2002,JUN,15,Advanced Decomposition,N,Male,Unid,65,cm,actual,NA,in,actual,N,NA,NA,NA,NA,NA,NA,NA,NA,4777,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2015-1175502,2015-SJ039,15NWR08020,Confirmed- High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Volunteer,Whale Museum,Whale Museum,NW,San Juan Island,WA,Pacific Ocean,"Eagle Cove, San Juan Island",48.4613,dd.dddd,actual,-123.0329,dd.dddd,actual,GPS,N,N,2015-AUG-21,2015,AUG,21,Beach or Land,NA,Fresh Dead,N,2015-AUG-21,2015,AUG,21,Fresh Dead,N,Male,Adult,149,cm,actual,49,kg,actual,Y,complete,fresh,2015-AUG-26,2015,AUG,26,WM,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.081078596,-0.008055193,-123.0329,48.4613
San Juan,NW-2010-1114998,2010-SJ011,10NWR05002,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,Sharks Reef Day Use park - floating offshore,48.474856,decimal degrees,estimate,-122.947311,decimal degrees,estimate,Internet,N,CBD,2010-MAY-09,2010,MAY,9,Floating,NA,Fresh Dead,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.004510404,-0.021611193,-122.947311,48.474856
San Juan,NW-2012-1142943,2012-SJ006,12NWR05002,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,MacKaye Harbor,48.439337,decimal degrees,estimate,-122.862639,decimal degrees,estimate,Internet,N,CBD,2012-MAY-05,2012,MAY,5,Beach or Land,NA,Condition Unknown,N,2012-MAY-05,2012,MAY,5,Fresh Dead,N,Female,Subadult,128,cm,actual,0,kg,estimate,N,NA,NA,NA,NA,NA,NA,NA,"Right chest cavity open, left lungs and heart consumed. Left mandible exposed approx. 1/2 its length. No evidence of external injury other than scavenging.",NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.089182404,0.013907807,-122.862639,48.439337
San Juan,NW-2004-1042715,2004-SJ094,04NWR09059,Confirmed - Minimum,"Porpoise, unidentified phocoenidae",NA,NA,Validated,Public,Whale Museum,Whale Museum,NW,Orcas Island,WA,Puget Sound,Buoy Bay,NA,NA,NA,NA,NA,NA,NA,N,CBD,2004-SEP-06,2004,SEP,6,Beach or Land,NA,Fresh Dead,Y,NA,NA,NA,NA,NA,N,Unid,Calf,41,in,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,no available responder to examine animal,NA,Unidentified,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2004-1042717,2004-SJ096,04NWR09060,Confirmed - Minimum,"Porpoise, unidentified phocoenidae",NA,NA,Validated,Public,Whale Museum,Whale Museum,NW,Waldron Island,WA,Puget Sound,Pt. Hammond,NA,NA,NA,NA,NA,NA,NA,N,CBD,2004-SEP-06,2004,SEP,6,Beach or Land,NA,Fresh Dead,Y,NA,NA,NA,NA,NA,N,Unid,Calf,0,in,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,no available responder to examine animal,NA,Unidentified,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2004-1049545,2004-SJ113,04NWR03018,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,R. Osborne,Whale Museum,Whale Museum,NW,Lopez Island,WA,Strait of Juan de Fuca,Jones Bay,48.27,deg/min/sec,actual,-122.5305,deg/min/sec,actual,Map,N,CBD,2004-MAR-05,2004,MAR,5,Beach or Land,NA,Fresh Dead,N,2005-MAR-05,2005,MAR,5,Fresh Dead,N,Male,Calf,85,cm,actual,NA,NA,NA,Y,NA,NA,2005-AUG-15,2005,AUG,15,"Gaydos, J.",NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.421321404,0.183244807,-122.5305,48.27
San Juan,NW-2011-1133046,2011-SJ012,11NWR06008,Confirmed - Minimum,Unidentified Dolphin/Porpoise,NA,NA,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Deadman Bay,48.512724,decimal degrees,estimate,-123.145559,decimal degrees,estimate,Internet,N,CBD,2011-JUN-25,2011,JUN,25,Floating,NA,Advanced Decomposition,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,This was evidently a severely decomposed porpoise with no head or dorsal fin which might have been used for identification. It was very bloated and eviserated. Also floating offshore so respondent couldn't get to it.,NA,Unidentified,Inland_WA,48.45324481,-122.9518214,0.193737596,-0.059479193,-123.145559,48.512724
San Juan,NW-2006-1060955,2006-SJ007,06NWR04038,Confirmed - Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,Whale Museum,NW,San Juan Island,WA,San Juan Islands,"Friday Harbor, Maine Dock at the Friday Harbor Labs",48.3209,deg/min/sec,estimate,-123.01,deg/min/sec,estimate,Internet,N,N,2006-APR-17,2006,APR,17,NA,NA,Condition Unknown,Y,NA,NA,NA,NA,NA,N,Unid,Unid,0,in,estimate,0,lb,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.058178596,0.132344807,-123.01,48.3209
San Juan,NW-2006-1060957,2006-SJ008,06NWR04039,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,Whale Museum,NW,San Juan Island,WA,San Juan Islands,"Falx Bay, On beach south of the beach access",48.2904,deg/min/sec,estimate,-123.0409,deg/min/sec,estimate,Internet,N,N,2006-APR-26,2006,APR,26,Beach or Land,NA,Fresh Dead,N,2006-APR-26,2006,APR,26,Fresh Dead,N,Female,Yearling,130,cm,actual,0,kg,estimate,Y,NA,NA,2006-APR-27,2006,APR,27,Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.089078596,0.162844807,-123.0409,48.2904
San Juan,NW-2012-1146051,2012-SJ074,12NWR11017,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Decatur Island,WA,Pacific Ocean,"E side, floating",48.5,decimal degrees,actual,-122.79,decimal degrees,actual,GPS,N,CBD,2012-NOV-16,2012,NOV,16,Floating,NA,Condition Unknown,N,2012-NOV-16,2012,NOV,16,Advanced Decomposition,N,Male,Unid,0,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,Headless and tailess male Pp floating - no obvious injuries on remaining portion of body.,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.161821404,-0.046755193,-122.79,48.5
San Juan,NW-2006-1060993,2006-SJ087,06NWR08043,Confirmed - Medium Report,"Porpoise, harbor",Phocoena,phocoena,Validated,R. Osborne,Whale Museum,Whale Museum,NW,Yellow Island,WA,San Juan Channel,on the beach,48.3507,deg/min/sec,estimate,-123.0202,decimal degrees,estimate,Map,N,N,2006-AUG-20,2006,AUG,20,Beach or Land,NA,Fresh Dead,N,2006-AUG-20,2006,AUG,20,Fresh Dead,N,Unid,Calf,0,in,estimate,0,lb,estimate,Y,NA,NA,2006-AUG-20,2006,AUG,20,Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.068378596,0.102544807,-123.0202,48.3507
San Juan,NW-2012-1145068,2012-SJ053,12NWR09005,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,"American Historical Park, South Beach",48.454823,decimal degrees,estimate,-122.989669,decimal degrees,estimate,Internet,N,CBD,2012-SEP-03,2012,SEP,3,Beach or Land,NA,Condition Unknown,N,2012-SEP-03,2012,SEP,3,Fresh Dead,N,Male,Calf,83,cm,actual,8,kg,actual,Y,complete,frozen,2012-SEP-12,2012,SEP,12,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,0.037847596,-0.001578193,-122.989669,48.454823
San Juan,NW-2003-1000785,2003-SJ009,03NWR05012,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,R. Osborne,Whale Museum,Whale Museum,NW,San Juan Island,WA,Puget Sound,"Eagle Point, West side of island",NA,NA,NA,NA,NA,NA,NA,NA,N,2003-MAY-20,2003,MAY,20,Floating,NA,Fresh Dead,Y,2003-MAY-20,2003,MAY,20,Fresh Dead,N,Male,Subadult,123,cm,actual,30,kg,actual,Y,NA,NA,2003-JUL-23,2003,JUL,23,"Raverty, Gaydos, Norman, Fleetwood",CT scanned 7/20/03,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2005-1053097,2005-SJ121,05NWR11014,Confirmed - Medium Report,"Porpoise, unidentified phocoenidae",NA,NA,Validated,R. Osborne,Whale Museum,Whale Museum,NW,San Juan Island,WA,Haro Strait,Andrews Bay,48.3309,deg/min/sec,estimate,-123.0907,deg/min/sec,estimate,Internet,N,CBD,2005-NOV-30,2005,NOV,30,Beach or Land,NA,Mummified/Skeletal,N,2005-NOV-30,2005,NOV,30,Mummified/Skeletal,N,Unid,Calf,61,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,probable neonate,NA,Unidentified,Inland_WA,48.45324481,-122.9518214,0.138878596,0.122344807,-123.0907,48.3309
San Juan,NW-2014-1169937,2014-SJ089,14NWR12001,Confirmed- High Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,Volunteer,Whale Museum,Whale Museum,NW,San Juan Island,WA,Pacific Ocean,"South Beach, San Juan Island",48.4555,dd.dddd,actual,-122.9983,dd.dddd,actual,GPS,N,N,2014-DEC-13,2014,DEC,13,Beach or Land,NA,Fresh Dead,N,2014-DEC-13,2014,DEC,13,Fresh Dead,N,Female,Adult,212,cm,actual,132,kg,actual,Y,complete,fresh,2014-DEC-15,2014,DEC,15,WM,No external lesions or evidence of trauma. Teeth were worn down to the gum.,NA,Dalls porpoise,Inland_WA,48.45324481,-122.9518214,0.046478596,-0.002255193,-122.9983,48.4555
San Juan,NW-2008-1080561,2008-SJ035,08NWR07049,Confirmed - High Report,"Whale, killer",Orcinus,orca,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Henry Island,WA,Pacific Ocean,Open Bay public beach,48.596,decimal degrees,estimate,-123.184,decimal degrees,estimate,Map,N,CBD,2008-JUL-26,2008,JUL,26,Beach or Land,NA,Fresh Dead,N,2008-AUG-02,2008,AUG,2,Advanced Decomposition,N,Unid,Calf,152.4,cm,estimate,NA,NA,NA,Y,limited,frozen,2008-AUG-27,2008,AUG,27,"S Raverty, B Hansen","This carcass washed ashore fresh but unfortunately the SJCMMSN did not receive the information until almost a week later. By the time we recovered the carcass, it was in a state of advanced decomposition. The carcass was taken down to NOAA Fisheries in Seattle where a necropsy was performed on 8/27/08.",NA,Killer whale,Inland_WA,48.45324481,-122.9518214,0.232178596,-0.142755193,-123.184,48.596
San Juan,NW-2005-1049721,2005-SJ075,05NWR07086,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,R. Osborne,Whale Museum,Whale Museum,NW,North Matia Island,WA,Puget Sound,N of island,49.4505,deg/min/sec,estimate,-122.5,deg/min/sec,estimate,Map,N,CBD,2005-JUL-31,2005,JUL,31,Floating,NA,Fresh Dead,N,2005-JUL-31,2005,JUL,31,Fresh Dead,N,Female,Adult,185,cm,actual,9.2,kg,actual,Y,NA,NA,2005-AUG-02,2005,AUG,2,"Gaydos, J.",NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.451821404,-0.997255193,-122.5,48.45324481
San Juan,NW-2012-1143029,2012-SJ011,12NWR05008,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Lopez Island,WA,Pacific Ocean,199 Peninsula Road,48.513719,decimal degrees,estimate,-122.933815,decimal degrees,estimate,Internet,N,CBD,2012-MAY-08,2012,MAY,8,Beach or Land,NA,Condition Unknown,N,2012-MAY-09,2012,MAY,9,Fresh Dead,N,Male,Adult,145,cm,actual,52,kg,actual,Y,complete,fresh,2012-MAY-09,2012,MAY,9,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.018006404,-0.060474193,-122.933815,48.513719
San Juan,NW-2001-1027094,2001-SJ005,NMFSNW-4659,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,NA,Unknown,NW,San Juan Island,WA,NA,Andrews Bay; W side of island,NA,NA,NA,NA,NA,NA,NA,NA,N,2001-MAY-26,2001,MAY,26,NA,NA,Fresh Dead,N,2001-MAY-26,2001,MAY,26,Moderate Decomposition,N,Unid,Unid,NA,cm,actual,NA,kg,actual,N,NA,NA,NA,NA,NA,NA,NA,NA,4659,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2015-1178848,2015-SJ057,15NWR10019,Confirmed- Minimum,"Porpoise, harbor",Phocoena,phocoena,Validated,Public,Whale Museum,Whale Museum,NW,Sucia Island,WA,Pacific Ocean,"Fox Cove, South Shore of Sucia Island",48.7517,decimal degrees,estimate,-122.9089,decimal degrees,estimate,NA,N,CBD,2015-OCT-24,2015,OCT,24,Beach or Land,NA,Moderate Decomposition,N,2015-OCT-26,2015,OCT,26,Moderate Decomposition,N,Unid,Calf,91.4,cm,estimate,NA,NA,NA,N,NA,NA,NA,NA,NA,NA,NA,"WW naturalist saw dead porpoise on a tour of Sucia, but was unable to report it for two days. He reported that the carcass was starting to ebb with the water when he left it, so no response was made.",NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.042921404,-0.298455193,-122.9089,48.7517
San Juan,NW-2005-1045299,2005-SJ014,05NWR05035,Confirmed - High Report,"Porpoise, Dalls",Phocoenoides,dalli,Validated,R. Osborne,Whale Museum,Whale Museum,NW,San Juan Island,WA,Haro Strait,.25 mile off Bellevue Point,48.28,deg/min/sec,estimate,-123.0205,deg/min/sec,estimate,Internet,N,CBD,2005-MAY-26,2005,MAY,26,Floating,NA,Moderate Decomposition,N,2005-MAY-28,2005,MAY,28,Moderate Decomposition,N,Female,Adult,154,cm,actual,NA,NA,NA,Y,NA,NA,2005-JUN-02,2005,JUN,2,Gaydos and Osborne,NA,NA,Dalls porpoise,Inland_WA,48.45324481,-122.9518214,0.068678596,0.173244807,-123.0205,48.28
San Juan,NW-2006-1062177,2006-SJ088,06NWR08057,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,Whale Museum,NW,San Juan Island,WA,Griffin Bay,community beach,48.3102,deg/min/sec,estimate,-122.5908,deg/min/sec,estimate,Map,N,N,2006-AUG-26,2006,AUG,26,Beach or Land,NA,Moderate Decomposition,N,2006-AUG-27,2006,AUG,27,Moderate Decomposition,N,Unid,Calf,86,cm,actual,0,lb,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.361021404,0.143044807,-122.5908,48.3102
San Juan,NW-2009-1088419,2009-SJ001,09NWR02020,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Orcas Island,WA,Pacific Ocean,North Beach,48.712,decimal degrees,actual,-122.9228,decimal degrees,actual,GPS,N,N,2009-FEB-17,2009,FEB,17,Beach or Land,NA,Fresh Dead,N,2009-FEB-18,2009,FEB,18,Fresh Dead,N,Female,Adult,161,cm,actual,NA,NA,NA,Y,complete,fresh,2009-FEB-18,2009,FEB,18,J. Gaydos,This harbor porpoise contained a fetus which was also necropsied and assigned the #2009-SJ001A.,2009-SJ001A - fetus,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.029021404,-0.258755193,-122.9228,48.712
San Juan,NW-2010-1109667,2010-SJ005,10NWR03003,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,Orcas Island,WA,Pacific Ocean,Doe Bay,48.6411,decimal degrees,actual,-122.7806,decimal degrees,actual,GPS,N,CBD,2010-MAR-03,2010,MAR,3,Floating,NA,Condition Unknown,N,2010-MAR-03,2010,MAR,3,Fresh Dead,N,Male,Yearling,96,cm,actual,12.1,kg,actual,Y,complete,fresh,2010-MAR-04,2010,MAR,4,J. Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,-0.171221404,-0.187855193,-122.7806,48.6411
San Juan,NW-2008-1084729,2008-SJ064,08NWR12018,Confirmed - High Report,"Porpoise, harbor",Phocoena,phocoena,Validated,Amy Traxler,Whale Museum,San Juan County Marine Mammal Stranding Network,NW,San Juan Island,WA,Pacific Ocean,Cape San Juan - private beach,NA,decimal degrees,NA,NA,decimal degrees,NA,NA,N,CBD,2008-DEC-26,2008,DEC,26,Beach or Land,NA,Fresh Dead,N,2008-DEC-30,2008,DEC,30,Fresh Dead,N,Female,Calf,95,cm,actual,NA,NA,NA,Y,limited,frozen,2008-DEC-30,2008,DEC,30,J Gaydos,NA,NA,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
San Juan,NW-2001-1027168,2001-SJ059,NMFSNW-4725,NA,"Porpoise, harbor",Phocoena,phocoena,Validated,Whale Museum,NA,Unknown,NW,Orcas Island,WA,NA,North Beach,NA,NA,NA,NA,NA,NA,NA,NA,N,2001-DEC-25,2001,DEC,25,NA,NA,Fresh Dead,N,2001-DEC-26,2001,DEC,26,Moderate Decomposition,N,Male,Unid,47,cm,actual,65,in,estimate,N,NA,NA,NA,NA,NA,NA,NA,NA,4725,Harbor porpoise,Inland_WA,48.45324481,-122.9518214,NA,NA,-122.9518214,48.45324481
